GEOid,GEOid2,GEOdisplay,TOTPOP,POP_HISP,POP_NOTHISP,POP_WHITE,POP_BLACK,POP_AMIN,POP_ASIAN,POP_NHPI,POP_OTHER,POP_2MORE
1500000US180890404031,180890404031,"Block Group 1, Census Tract 404.03, Lake County, Indiana",2735,283,2452,2256,62,4,106,0,0,26
1500000US180890404032,180890404032,"Block Group 2, Census Tract 404.03, Lake County, Indiana",1483,138,1345,1211,31,1,85,1,3,13
1500000US180890404033,180890404033,"Block Group 3, Census Tract 404.03, Lake County, Indiana",1749,192,1557,1421,18,0,104,0,1,14
1500000US180890405011,180890405011,"Block Group 1, Census Tract 405.01, Lake County, Indiana",1222,181,1041,993,27,0,9,0,3,9
1500000US180890405012,180890405012,"Block Group 2, Census Tract 405.01, Lake County, Indiana",1085,148,937,881,22,0,26,0,0,8
1500000US180890405013,180890405013,"Block Group 3, Census Tract 405.01, Lake County, Indiana",1316,168,1148,633,381,0,87,0,0,50
1500000US180890405021,180890405021,"Block Group 1, Census Tract 405.02, Lake County, Indiana",1958,239,1719,1654,34,0,14,0,0,18
1500000US180890405022,180890405022,"Block Group 2, Census Tract 405.02, Lake County, Indiana",1561,146,1415,1135,177,3,82,0,0,18
1500000US180890406001,180890406001,"Block Group 1, Census Tract 406, Lake County, Indiana",839,116,723,658,22,8,14,0,2,19
1500000US180890406002,180890406002,"Block Group 2, Census Tract 406, Lake County, Indiana",811,111,700,671,16,0,10,0,0,6
1500000US180890406003,180890406003,"Block Group 3, Census Tract 406, Lake County, Indiana",1177,194,983,925,35,0,19,0,0,9
1500000US180890406004,180890406004,"Block Group 4, Census Tract 406, Lake County, Indiana",932,113,819,786,21,0,5,0,3,4
1500000US180890407001,180890407001,"Block Group 1, Census Tract 407, Lake County, Indiana",1882,261,1621,1455,122,1,21,0,1,24
1500000US180890407002,180890407002,"Block Group 2, Census Tract 407, Lake County, Indiana",1182,123,1059,1033,8,5,4,0,0,13
1500000US180890407003,180890407003,"Block Group 3, Census Tract 407, Lake County, Indiana",1040,127,913,879,20,0,4,0,1,11
1500000US180890407004,180890407004,"Block Group 4, Census Tract 407, Lake County, Indiana",927,120,807,773,11,0,8,0,0,15
1500000US180890408011,180890408011,"Block Group 1, Census Tract 408.01, Lake County, Indiana",1520,196,1324,1274,22,2,10,0,2,17
1500000US180890408012,180890408012,"Block Group 2, Census Tract 408.01, Lake County, Indiana",1364,163,1201,1143,34,2,11,0,1,10
1500000US180890408013,180890408013,"Block Group 3, Census Tract 408.01, Lake County, Indiana",1004,139,865,847,12,0,3,0,0,4
1500000US180890408021,180890408021,"Block Group 1, Census Tract 408.02, Lake County, Indiana",1192,133,1059,1036,1,1,15,0,0,6
1500000US180890408022,180890408022,"Block Group 2, Census Tract 408.02, Lake County, Indiana",1041,150,891,857,10,0,17,0,2,9
1500000US180890408023,180890408023,"Block Group 3, Census Tract 408.02, Lake County, Indiana",971,162,809,780,20,0,8,0,0,4
1500000US180890408024,180890408024,"Block Group 4, Census Tract 408.02, Lake County, Indiana",703,57,646,626,2,2,4,1,0,11
1500000US180890409001,180890409001,"Block Group 1, Census Tract 409, Lake County, Indiana",1982,261,1721,1656,32,1,15,0,1,18
1500000US180890409002,180890409002,"Block Group 2, Census Tract 409, Lake County, Indiana",986,104,882,834,34,7,1,0,0,6
1500000US180890409003,180890409003,"Block Group 3, Census Tract 409, Lake County, Indiana",1663,194,1469,1393,39,4,17,0,1,18
1500000US180890409004,180890409004,"Block Group 4, Census Tract 409, Lake County, Indiana",1973,243,1730,1652,40,0,21,0,0,24
1500000US180890410011,180890410011,"Block Group 1, Census Tract 410.01, Lake County, Indiana",2222,124,2098,362,1695,12,6,0,4,41
1500000US180890410012,180890410012,"Block Group 2, Census Tract 410.01, Lake County, Indiana",1428,280,1148,1033,97,2,3,0,2,19
1500000US180890410013,180890410013,"Block Group 3, Census Tract 410.01, Lake County, Indiana",1875,275,1600,852,704,0,10,4,2,45
1500000US180890410021,180890410021,"Block Group 1, Census Tract 410.02, Lake County, Indiana",1288,204,1084,1006,55,5,6,0,0,13
1500000US180890410022,180890410022,"Block Group 2, Census Tract 410.02, Lake County, Indiana",1679,286,1393,1219,121,6,20,0,5,31
1500000US180890410023,180890410023,"Block Group 3, Census Tract 410.02, Lake County, Indiana",1699,269,1430,1366,30,1,22,0,1,14
1500000US180890411001,180890411001,"Block Group 1, Census Tract 411, Lake County, Indiana",778,153,625,582,17,4,0,1,0,21
1500000US180890411002,180890411002,"Block Group 2, Census Tract 411, Lake County, Indiana",849,246,603,556,30,1,3,0,2,15
1500000US180890411003,180890411003,"Block Group 3, Census Tract 411, Lake County, Indiana",750,138,612,584,18,1,0,0,0,10
1500000US180890412001,180890412001,"Block Group 1, Census Tract 412, Lake County, Indiana",791,94,697,572,92,6,11,1,0,30
1500000US180890412002,180890412002,"Block Group 2, Census Tract 412, Lake County, Indiana",1112,187,925,822,58,7,8,1,1,32
1500000US180890412003,180890412003,"Block Group 3, Census Tract 412, Lake County, Indiana",571,108,463,364,78,4,1,0,0,18
1500000US180890413021,180890413021,"Block Group 1, Census Tract 413.02, Lake County, Indiana",955,141,814,774,24,2,1,2,3,9
1500000US180890413022,180890413022,"Block Group 2, Census Tract 413.02, Lake County, Indiana",1816,279,1537,1252,242,9,6,2,3,37
1500000US180890414001,180890414001,"Block Group 1, Census Tract 414, Lake County, Indiana",864,135,729,686,22,1,3,0,1,18
1500000US180890414002,180890414002,"Block Group 2, Census Tract 414, Lake County, Indiana",1135,175,960,905,38,7,0,0,1,10
1500000US180890414003,180890414003,"Block Group 3, Census Tract 414, Lake County, Indiana",848,100,748,513,215,1,3,0,2,17
1500000US180890415001,180890415001,"Block Group 1, Census Tract 415, Lake County, Indiana",1650,153,1497,389,1102,1,2,0,1,30
1500000US180890416001,180890416001,"Block Group 1, Census Tract 416, Lake County, Indiana",1574,504,1070,997,29,0,12,0,0,37
1500000US180890416002,180890416002,"Block Group 2, Census Tract 416, Lake County, Indiana",1019,216,803,760,26,4,2,0,0,14
1500000US180890416003,180890416003,"Block Group 3, Census Tract 416, Lake County, Indiana",660,171,489,441,21,5,4,0,2,22
1500000US180890416004,180890416004,"Block Group 4, Census Tract 416, Lake County, Indiana",1385,299,1086,965,78,8,5,0,3,38
1500000US180890417001,180890417001,"Block Group 1, Census Tract 417, Lake County, Indiana",1375,333,1042,960,60,2,3,0,2,25
1500000US180890417002,180890417002,"Block Group 2, Census Tract 417, Lake County, Indiana",643,176,467,440,29,1,3,0,0,5
1500000US180890417003,180890417003,"Block Group 3, Census Tract 417, Lake County, Indiana",994,362,632,575,46,8,1,0,0,15
1500000US180890417004,180890417004,"Block Group 4, Census Tract 417, Lake County, Indiana",768,271,497,445,55,1,2,0,0,6
1500000US180890417005,180890417005,"Block Group 5, Census Tract 417, Lake County, Indiana",845,372,473,432,19,2,1,0,0,26
1500000US180890418001,180890418001,"Block Group 1, Census Tract 418, Lake County, Indiana",907,188,719,658,39,2,9,0,0,12
1500000US180890418002,180890418002,"Block Group 2, Census Tract 418, Lake County, Indiana",846,175,671,639,14,3,3,0,0,12
1500000US180890418003,180890418003,"Block Group 3, Census Tract 418, Lake County, Indiana",975,297,678,651,15,2,3,0,1,10
1500000US180890418004,180890418004,"Block Group 4, Census Tract 418, Lake County, Indiana",672,208,464,438,11,5,0,0,0,10
1500000US180890418005,180890418005,"Block Group 5, Census Tract 418, Lake County, Indiana",968,197,771,713,46,0,7,0,1,9
1500000US180890418006,180890418006,"Block Group 6, Census Tract 418, Lake County, Indiana",984,267,717,682,22,1,2,0,0,11
1500000US180890418007,180890418007,"Block Group 7, Census Tract 418, Lake County, Indiana",1085,231,854,808,28,1,3,0,0,18
1500000US180890419001,180890419001,"Block Group 1, Census Tract 419, Lake County, Indiana",2290,305,1985,1928,44,4,3,0,0,6
1500000US180890419002,180890419002,"Block Group 2, Census Tract 419, Lake County, Indiana",1296,131,1165,1135,10,1,11,0,2,9
1500000US180890419003,180890419003,"Block Group 3, Census Tract 419, Lake County, Indiana",1326,183,1143,1083,16,10,16,0,0,20
1500000US180890420001,180890420001,"Block Group 1, Census Tract 420, Lake County, Indiana",812,47,765,737,9,0,10,0,0,9
1500000US180890420002,180890420002,"Block Group 2, Census Tract 420, Lake County, Indiana",3366,386,2980,2632,271,7,33,1,0,37
1500000US180890420003,180890420003,"Block Group 3, Census Tract 420, Lake County, Indiana",1593,171,1422,1355,47,2,5,0,0,20
1500000US180890420004,180890420004,"Block Group 4, Census Tract 420, Lake County, Indiana",797,118,679,661,15,0,1,0,0,2
1500000US180890421001,180890421001,"Block Group 1, Census Tract 421, Lake County, Indiana",2411,434,1977,1451,437,11,41,0,11,41
1500000US180890421002,180890421002,"Block Group 2, Census Tract 421, Lake County, Indiana",1713,248,1465,1396,24,7,5,0,1,32
1500000US180890421003,180890421003,"Block Group 3, Census Tract 421, Lake County, Indiana",670,115,555,535,3,6,4,0,0,10
1500000US180890421004,180890421004,"Block Group 4, Census Tract 421, Lake County, Indiana",753,164,589,524,52,5,4,0,0,9
1500000US180890422001,180890422001,"Block Group 1, Census Tract 422, Lake County, Indiana",1079,89,990,981,1,0,2,1,0,5
1500000US180890422002,180890422002,"Block Group 2, Census Tract 422, Lake County, Indiana",1202,226,976,909,47,2,5,0,0,20
1500000US180890422003,180890422003,"Block Group 3, Census Tract 422, Lake County, Indiana",1079,130,949,937,5,2,1,0,0,5
1500000US180890422004,180890422004,"Block Group 4, Census Tract 422, Lake County, Indiana",1162,200,962,931,23,4,1,0,2,7
1500000US180890422005,180890422005,"Block Group 5, Census Tract 422, Lake County, Indiana",2069,346,1723,1508,194,7,6,0,0,19
1500000US180890423001,180890423001,"Block Group 1, Census Tract 423, Lake County, Indiana",1542,207,1335,1126,160,0,17,0,1,31
1500000US180890423002,180890423002,"Block Group 2, Census Tract 423, Lake County, Indiana",2883,403,2480,2106,293,9,37,1,2,42
1500000US180890423003,180890423003,"Block Group 3, Census Tract 423, Lake County, Indiana",2823,392,2431,1497,779,7,97,0,4,60
1500000US180890424011,180890424011,"Block Group 1, Census Tract 424.01, Lake County, Indiana",1829,160,1669,666,948,2,10,0,1,45
1500000US180890424012,180890424012,"Block Group 2, Census Tract 424.01, Lake County, Indiana",2357,199,2158,314,1827,1,23,0,3,19
1500000US180890424013,180890424013,"Block Group 3, Census Tract 424.01, Lake County, Indiana",2258,423,1835,805,971,10,24,0,9,51
1500000US180890424021,180890424021,"Block Group 1, Census Tract 424.02, Lake County, Indiana",1622,134,1488,373,1083,6,22,0,3,13
1500000US180890424022,180890424022,"Block Group 2, Census Tract 424.02, Lake County, Indiana",2665,391,2274,1050,1148,4,7,0,7,70
1500000US180890424023,180890424023,"Block Group 3, Census Tract 424.02, Lake County, Indiana",1906,286,1620,873,713,1,11,3,0,37
1500000US180890424024,180890424024,"Block Group 4, Census Tract 424.02, Lake County, Indiana",918,188,730,536,174,0,4,0,0,22
1500000US180890424031,180890424031,"Block Group 1, Census Tract 424.03, Lake County, Indiana",1709,180,1529,318,1189,5,7,0,0,28
1500000US180890424032,180890424032,"Block Group 2, Census Tract 424.03, Lake County, Indiana",2480,231,2249,660,1526,3,16,0,3,59
1500000US180890425011,180890425011,"Block Group 1, Census Tract 425.01, Lake County, Indiana",1455,280,1175,998,151,1,7,0,7,13
1500000US180890425012,180890425012,"Block Group 2, Census Tract 425.01, Lake County, Indiana",2805,508,2297,1415,789,2,30,0,4,87
1500000US180890425013,180890425013,"Block Group 3, Census Tract 425.01, Lake County, Indiana",1957,258,1699,611,1000,1,44,0,5,53
1500000US180890425031,180890425031,"Block Group 1, Census Tract 425.03, Lake County, Indiana",3132,401,2731,1469,1167,2,38,0,7,66
1500000US180890425041,180890425041,"Block Group 1, Census Tract 425.04, Lake County, Indiana",3732,344,3388,2595,676,3,75,0,7,37
1500000US180890425042,180890425042,"Block Group 2, Census Tract 425.04, Lake County, Indiana",1542,150,1392,984,352,1,37,0,5,20
1500000US180890425043,180890425043,"Block Group 3, Census Tract 425.04, Lake County, Indiana",2072,293,1779,1417,281,2,38,0,8,35
1500000US180890425051,180890425051,"Block Group 1, Census Tract 425.05, Lake County, Indiana",3621,425,3196,1121,1932,3,106,1,3,67
1500000US180890425052,180890425052,"Block Group 2, Census Tract 425.05, Lake County, Indiana",1640,160,1480,904,525,4,28,0,8,16
1500000US180890425053,180890425053,"Block Group 3, Census Tract 425.05, Lake County, Indiana",942,39,903,656,230,0,10,0,2,7
1500000US180890426021,180890426021,"Block Group 1, Census Tract 426.02, Lake County, Indiana",2777,307,2470,2190,190,7,41,0,3,42
1500000US180890426022,180890426022,"Block Group 2, Census Tract 426.02, Lake County, Indiana",3651,481,3170,2751,244,6,129,0,0,44
1500000US180890426051,180890426051,"Block Group 1, Census Tract 426.05, Lake County, Indiana",2599,251,2348,2255,36,7,33,1,0,18
1500000US180890426052,180890426052,"Block Group 2, Census Tract 426.05, Lake County, Indiana",4546,417,4129,3954,73,7,66,0,4,31
1500000US180890426061,180890426061,"Block Group 1, Census Tract 426.06, Lake County, Indiana",1617,213,1404,872,450,8,67,0,4,30
1500000US180890426062,180890426062,"Block Group 2, Census Tract 426.06, Lake County, Indiana",1738,282,1456,1347,77,0,22,0,0,11
1500000US180890426071,180890426071,"Block Group 1, Census Tract 426.07, Lake County, Indiana",2034,190,1844,1755,41,3,33,0,0,12
1500000US180890426072,180890426072,"Block Group 2, Census Tract 426.07, Lake County, Indiana",2005,302,1703,1560,69,4,29,1,3,39
1500000US180890426073,180890426073,"Block Group 3, Census Tract 426.07, Lake County, Indiana",3265,380,2885,2788,35,2,38,2,0,27
1500000US180890426081,180890426081,"Block Group 1, Census Tract 426.08, Lake County, Indiana",4413,402,4011,3859,69,4,38,1,1,39
1500000US180890426091,180890426091,"Block Group 1, Census Tract 426.09, Lake County, Indiana",3451,308,3143,3015,41,4,40,6,0,38
1500000US180890426092,180890426092,"Block Group 2, Census Tract 426.09, Lake County, Indiana",2798,222,2576,2478,59,4,12,1,4,20
1500000US180890426093,180890426093,"Block Group 3, Census Tract 426.09, Lake County, Indiana",2193,146,2047,1998,23,2,10,0,0,15
1500000US180890427021,180890427021,"Block Group 1, Census Tract 427.02, Lake County, Indiana",1167,100,1067,1007,27,0,16,1,0,16
1500000US180890427022,180890427022,"Block Group 2, Census Tract 427.02, Lake County, Indiana",1964,233,1731,1467,157,8,58,0,13,28
1500000US180890427023,180890427023,"Block Group 3, Census Tract 427.02, Lake County, Indiana",2382,219,2163,2068,47,1,32,0,0,15
1500000US180890427031,180890427031,"Block Group 1, Census Tract 427.03, Lake County, Indiana",1961,211,1750,1656,32,3,42,0,0,17
1500000US180890427032,180890427032,"Block Group 2, Census Tract 427.03, Lake County, Indiana",884,38,846,694,36,0,104,0,3,9
1500000US180890427033,180890427033,"Block Group 3, Census Tract 427.03, Lake County, Indiana",2047,182,1865,1561,125,0,164,0,0,19
1500000US180890427041,180890427041,"Block Group 1, Census Tract 427.04, Lake County, Indiana",2083,177,1906,1793,64,0,30,0,2,17
1500000US180890427042,180890427042,"Block Group 2, Census Tract 427.04, Lake County, Indiana",2367,244,2123,2041,31,4,25,0,2,21
1500000US180890428011,180890428011,"Block Group 1, Census Tract 428.01, Lake County, Indiana",876,36,840,646,39,1,138,0,0,16
1500000US180890428012,180890428012,"Block Group 2, Census Tract 428.01, Lake County, Indiana",2923,327,2596,2389,98,13,57,0,1,38
1500000US180890428013,180890428013,"Block Group 3, Census Tract 428.01, Lake County, Indiana",2691,273,2418,2339,25,3,36,0,1,16
1500000US180890428014,180890428014,"Block Group 4, Census Tract 428.01, Lake County, Indiana",2736,297,2439,2099,117,1,164,0,0,59
1500000US180890428021,180890428021,"Block Group 1, Census Tract 428.02, Lake County, Indiana",1150,68,1082,1018,25,5,24,0,8,6
1500000US180890428022,180890428022,"Block Group 2, Census Tract 428.02, Lake County, Indiana",2179,143,2036,2001,17,0,12,0,0,6
1500000US180890428023,180890428023,"Block Group 3, Census Tract 428.02, Lake County, Indiana",2244,214,2030,1933,37,1,35,2,0,22
1500000US180890429011,180890429011,"Block Group 1, Census Tract 429.01, Lake County, Indiana",1602,100,1502,1476,3,2,6,0,0,15
1500000US180890429012,180890429012,"Block Group 2, Census Tract 429.01, Lake County, Indiana",1745,125,1620,1581,12,8,6,1,2,10
1500000US180890429013,180890429013,"Block Group 3, Census Tract 429.01, Lake County, Indiana",2794,145,2649,2607,8,7,4,1,1,21
1500000US180890429021,180890429021,"Block Group 1, Census Tract 429.02, Lake County, Indiana",4463,411,4052,3878,64,6,71,0,0,39
1500000US180890429022,180890429022,"Block Group 2, Census Tract 429.02, Lake County, Indiana",1839,136,1703,1672,10,3,6,0,0,12
1500000US180890430011,180890430011,"Block Group 1, Census Tract 430.01, Lake County, Indiana",2363,121,2242,2196,17,0,2,0,2,25
1500000US180890430012,180890430012,"Block Group 2, Census Tract 430.01, Lake County, Indiana",2187,180,2007,1888,35,0,73,0,0,15
1500000US180890430021,180890430021,"Block Group 1, Census Tract 430.02, Lake County, Indiana",1113,90,1023,1001,5,2,2,0,1,14
1500000US180890430022,180890430022,"Block Group 2, Census Tract 430.02, Lake County, Indiana",1772,118,1654,1604,16,1,15,1,2,17
